Image,SSBI,Rainfall
cloudy_05809.jpg,-0.344,0
cloudy_05820.jpg,-0.2484,0
cloudy_05822.jpg,-0.3167,0
cloudy_05848.jpg,-0.3759,0
cloudy_05849.jpg,-0.3167,0
cloudy_05853.jpg,-0.5397,0
cloudy_05854.jpg,0.4297,0
cloudy_05855.jpg,-0.4065,0
cloudy_05859.jpg,-0.4214,0
cloudy_05860.jpg,-0.344,0
cloudy_05862.jpg,-0.3349,0
cloudy_05873.jpg,-0.4669,0
cloudy_05875.jpg,-0.3529,0
cloudy_05878.jpg,-0.4032,0
cloudy_05881.jpg,-0.3565,0
cloudy_05884.jpg,-0.3668,0
cloudy_05914.jpg,-0.6808,0
cloudy_05918.jpg,-0.8856,0
cloudy_05921.jpg,-0.3031,0
cloudy_05922.jpg,-0.3612,0
cloudy_05925.jpg,-0.3565,0
cloudy_05928.jpg,-0.4169,0
cloudy_05930.jpg,-0.344,0
cloudy_05936.jpg,-0.4193,0
cloudy_05943.jpg,-0.3167,0
cloudy_05944.jpg,-0.3031,0
cloudy_05948.jpg,-0.3712,0
cloudy_05958.jpg,-0.3621,0
cloudy_05960.jpg,-0.2847,0
cloudy_05979.jpg,-0.2029,0
cloudy_05985.jpg,-0.0318,0
cloudy_05987.jpg,-0.3668,0
cloudy_05989.jpg,-0.4056,0
cloudy_05994.jpg,0.4388,0
cloudy_05998.jpg,-0.3167,0
cloudy_06003.jpg,-0.2211,0
cloudy_06008.jpg,-0.1529,0
cloudy_06010.jpg,-0.4111,0
cloudy_06011.jpg,-0.3668,0
cloudy_06015.jpg,-0.3529,0
cloudy_06016.jpg,-0.3531,0
cloudy_06025.jpg,-0.3911,0
cloudy_06026.jpg,-0.3167,0
cloudy_06029.jpg,-0.344,0
cloudy_06037.jpg,-0.3712,0
cloudy_06045.jpg,-0.3601,0
cloudy_06055.jpg,-0.4011,0
cloudy_06062.jpg,-0.3674,0
cloudy_06071.jpg,-0.4169,0
cloudy_06072.jpg,-0.3531,0
cloudy_06077.jpg,-0.3076,0
cloudy_06078.jpg,-0.3622,0
cloudy_06082.jpg,-0.3122,0
cloudy_06086.jpg,-0.426,0
cloudy_06095.jpg,-0.3483,0
cloudy_06097.jpg,-0.2983,0
cloudy_06099.jpg,-0.4123,0
cloudy_06101.jpg,-0.3993,0
cloudy_06112.jpg,-0.1528,0
cloudy_06115.jpg,-0.3895,0
cloudy_06116.jpg,-0.3122,0
cloudy_06126.jpg,-0.3349,0
cloudy_06133.jpg,-0.3031,0
cloudy_06137.jpg,-0.3756,0
cloudy_06141.jpg,-0.3556,0
cloudy_06145.jpg,-0.4402,0
cloudy_06155.jpg,-0.3304,0
cloudy_06156.jpg,-0.3804,0
cloudy_06160.jpg,-0.3802,0
cloudy_06161.jpg,-0.3665,0
cloudy_06176.jpg,-0.3622,0
cloudy_06177.jpg,-0.3213,0
cloudy_06191.jpg,-0.4247,0
cloudy_06202.jpg,-0.2811,0
cloudy_06203.jpg,-0.9403,0
cloudy_06212.jpg,-0.3583,0
cloudy_06220.jpg,-0.3167,0
cloudy_06223.jpg,-0.3804,0
cloudy_06224.jpg,-0.2029,0
cloudy_06234.jpg,-0.3577,0
cloudy_06237.jpg,-0.3531,0
cloudy_06240.jpg,-0.4002,0
cloudy_06246.jpg,-0.3129,0
cloudy_06255.jpg,-0.3713,0
cloudy_06256.jpg,-0.3122,0
cloudy_06260.jpg,-0.3574,0
cloudy_06261.jpg,-0.1674,0
cloudy_06266.jpg,-0.3956,0
cloudy_06271.jpg,-0.4338,0
cloudy_06276.jpg,-0.3711,0
cloudy_06280.jpg,-0.3856,0
cloudy_06291.jpg,-0.3076,0
cloudy_06294.jpg,-0.3486,0
cloudy_06297.jpg,-0.3902,0
cloudy_06320.jpg,0.0656,0
cloudy_06357.jpg,-0.3756,0
cloudy_06366.jpg,-0.3031,0
cloudy_06371.jpg,-0.3213,0
cloudy_06383.jpg,-0.4351,0
cloudy_06384.jpg,-0.3765,0
cloudy_06411.jpg,-0.3862,0
cloudy_06414.jpg,-0.4202,0
cloudy_06417.jpg,-0.3765,0
cloudy_06428.jpg,-0.2529,0
cloudy_06431.jpg,-0.3076,0
cloudy_06444.jpg,-0.344,0
cloudy_06470.jpg,-0.2348,0
cloudy_06474.jpg,-0.3756,0
cloudy_06477.jpg,-0.3711,0
cloudy_06489.jpg,-0.3577,0
cloudy_06493.jpg,-0.3874,0
cloudy_06494.jpg,-0.2574,0
cloudy_06500.jpg,-0.3556,0
cloudy_06508.jpg,-0.4169,0
cloudy_06521.jpg,-0.3556,0
cloudy_06522.jpg,-0.4715,0
cloudy_06528.jpg,-0.5716,0
cloudy_06535.jpg,-0.4002,0
cloudy_06536.jpg,-0.3729,0
cloudy_06551.jpg,-0.4432,0
cloudy_06558.jpg,-0.4578,0
cloudy_06569.jpg,-0.2229,0
cloudy_06570.jpg,-0.4169,0
cloudy_06588.jpg,-0.3762,0
cloudy_06592.jpg,-0.3129,0
cloudy_06599.jpg,-0.3713,0
cloudy_06605.jpg,-0.3221,0
cloudy_06612.jpg,-0.1028,0
cloudy_06613.jpg,-0.3759,0
cloudy_06627.jpg,-0.3984,0
cloudy_06628.jpg,-0.3847,0
cloudy_06635.jpg,-0.3304,0
cloudy_06643.jpg,-0.4715,0
cloudy_06649.jpg,-0.4384,0
cloudy_06656.jpg,-0.3674,0
cloudy_06659.jpg,-0.3711,0
cloudy_06664.jpg,-0.4351,0
cloudy_06666.jpg,-0.3668,0
cloudy_06679.jpg,-0.3756,0
cloudy_06680.jpg,-0.0509,0
cloudy_06682.jpg,-0.3668,0
cloudy_06692.jpg,-0.4169,0
cloudy_06697.jpg,-0.4396,0
cloudy_06698.jpg,-0.3804,0
cloudy_06720.jpg,-0.3802,0
cloudy_06726.jpg,-0.4322,0
cloudy_06730.jpg,-0.3965,0
cloudy_06744.jpg,-0.2393,0
cloudy_06754.jpg,-0.4338,0
cloudy_06756.jpg,-0.4442,0
cloudy_06779.jpg,-0.2211,0
cloudy_06796.jpg,-0.4047,0
cloudy_06817.jpg,-0.4351,0
cloudy_06827.jpg,-0.3668,0
cloudy_06828.jpg,-0.3865,0
cloudy_06865.jpg,-0.3712,0
cloudy_06871.jpg,-0.4238,0
cloudy_06893.jpg,-0.3622,0
cloudy_06895.jpg,-0.3711,0
cloudy_06904.jpg,-0.3729,0
cloudy_06905.jpg,-0.3167,0
cloudy_06913.jpg,-0.3865,0
cloudy_06924.jpg,-0.0309,0
cloudy_06927.jpg,-0.2858,0
cloudy_06972.jpg,-0.4438,0
cloudy_06981.jpg,-0.3622,0
cloudy_06992.jpg,-0.385,0
cloudy_06995.jpg,0.407,0
cloudy_06997.jpg,-0.3622,0
cloudy_07001.jpg,-0.3577,0
cloudy_07005.jpg,-0.2948,0
cloudy_07014.jpg,-0.3349,0
cloudy_07016.jpg,-0.3076,0
cloudy_07017.jpg,-0.2329,0
cloudy_07024.jpg,-0.3793,0
cloudy_07025.jpg,-0.3793,0
cloudy_07034.jpg,-0.3349,0
cloudy_07037.jpg,-0.3622,0
cloudy_07043.jpg,-0.2712,0
cloudy_07049.jpg,-0.1674,0
cloudy_07055.jpg,-0.3556,0
cloudy_07062.jpg,-0.2993,0
cloudy_07063.jpg,-0.3759,0
cloudy_07076.jpg,-0.3804,0
cloudy_07078.jpg,-0.4032,0
cloudy_07079.jpg,-0.3668,0
cloudy_07091.jpg,-0.4156,0
cloudy_07097.jpg,-0.3629,0
cloudy_07104.jpg,-0.4102,0
cloudy_07105.jpg,-0.3665,0
cloudy_07107.jpg,-0.3258,0
cloudy_07132.jpg,-0.3349,0
cloudy_07165.jpg,-0.1956,0
cloudy_07169.jpg,-0.5124,0
cloudy_07180.jpg,-0.3031,0
cloudy_07182.jpg,-0.3847,0
cloudy_07188.jpg,-0.3793,0
cloudy_07239.jpg,-0.4138,0
cloudy_07270.jpg,-0.3856,0
cloudy_07279.jpg,-0.4806,0
cloudy_07281.jpg,-0.3758,0
cloudy_07311.jpg,-0.3031,0
cloudy_07313.jpg,-0.3349,0
cloudy_07314.jpg,-0.4111,0
cloudy_07325.jpg,-0.872,0
cloudy_07328.jpg,-0.3531,0
cloudy_07329.jpg,-0.3395,0
cloudy_07337.jpg,-0.3665,0
cloudy_07343.jpg,-0.3531,0
cloudy_07345.jpg,-0.1812,0
cloudy_07346.jpg,-0.2255,0
cloudy_07360.jpg,-0.3711,0
cloudy_07362.jpg,-0.3802,0
cloudy_07365.jpg,-0.3938,0
cloudy_07374.jpg,-0.4002,0
cloudy_07380.jpg,-0.3802,0
cloudy_07407.jpg,-0.3711,0
cloudy_07410.jpg,-0.3856,0
cloudy_07411.jpg,-0.4806,0
cloudy_07414.jpg,-0.3856,0
cloudy_07417.jpg,-0.294,0
cloudy_07419.jpg,-0.2575,0
cloudy_07421.jpg,-0.3713,0
cloudy_07424.jpg,-0.3756,0
cloudy_07439.jpg,-0.3531,0
cloudy_07443.jpg,0.3068,0
cloudy_07445.jpg,-0.3804,0
cloudy_07452.jpg,-0.3577,0
cloudy_07454.jpg,-0.3531,0
cloudy_07458.jpg,-0.344,0
cloudy_07466.jpg,-0.4077,0
cloudy_07469.jpg,-0.3429,0
cloudy_07472.jpg,-0.3412,0
cloudy_07477.jpg,-0.3986,0
cloudy_07479.jpg,-0.2903,0
cloudy_07488.jpg,-0.3668,0
cloudy_07497.jpg,-0.3076,0
cloudy_07498.jpg,-0.4214,0
cloudy_07505.jpg,-0.3531,0
cloudy_07506.jpg,-0.3486,0
cloudy_07513.jpg,-0.3031,0
cloudy_07519.jpg,-0.4238,0
cloudy_07537.jpg,-0.3395,0
cloudy_07541.jpg,-0.3328,0
cloudy_07555.jpg,-0.5261,0
cloudy_07558.jpg,-0.5488,0
cloudy_07561.jpg,-0.4077,0
cloudy_07562.jpg,-0.3486,0
cloudy_07566.jpg,-0.3811,0
cloudy_07570.jpg,-0.3612,0
cloudy_07577.jpg,-0.3813,0
cloudy_07595.jpg,-0.3577,0
cloudy_07596.jpg,-0.3304,0
cloudy_07597.jpg,-0.3577,0
cloudy_07599.jpg,-0.3531,0
cloudy_07605.jpg,-0.4576,0
cloudy_07612.jpg,-0.3365,0
cloudy_07619.jpg,-0.4147,0
cloudy_07621.jpg,-0.4011,0
cloudy_07623.jpg,-0.0172,0
cloudy_07624.jpg,-0.3984,0
cloudy_07628.jpg,-0.5989,0
cloudy_07632.jpg,-0.517,0
cloudy_07634.jpg,-0.3774,0
cloudy_07636.jpg,-0.3544,0
cloudy_07648.jpg,-0.3774,0
cloudy_07659.jpg,-0.2312,0
cloudy_07660.jpg,-0.6171,0
cloudy_07667.jpg,-0.4138,0
cloudy_07670.jpg,-0.3076,0
cloudy_07673.jpg,-0.3674,0
cloudy_07688.jpg,-0.3762,0
cloudy_07701.jpg,-0.3656,0
cloudy_07703.jpg,-0.4347,0
cloudy_07704.jpg,-0.5517,0
cloudy_07705.jpg,-0.4102,0
cloudy_07709.jpg,-0.3549,0
cloudy_07713.jpg,-0.4393,0
cloudy_07720.jpg,-0.4102,0
cloudy_07728.jpg,-0.3577,0
cloudy_07734.jpg,-0.2857,0
cloudy_07738.jpg,-0.3531,0
cloudy_07740.jpg,-0.3486,0
cloudy_07741.jpg,-0.344,0
cloudy_07743.jpg,-0.2867,0
cloudy_07747.jpg,-0.3574,0
cloudy_07749.jpg,-0.3956,0
cloudy_07751.jpg,-0.3665,0
cloudy_07752.jpg,-0.4293,0
cloudy_07760.jpg,-0.3647,0
cloudy_07761.jpg,-0.3511,0
cloudy_07777.jpg,-0.3031,0
cloudy_07783.jpg,-0.4147,0
cloudy_07790.jpg,-0.3956,0
cloudy_07811.jpg,-0.3856,0
cloudy_07835.jpg,-0.4238,0
cloudy_07844.jpg,-0.4102,0
cloudy_07864.jpg,-0.4915,0
cloudy_07867.jpg,-0.3756,0
cloudy_07874.jpg,-0.3067,0
cloudy_07879.jpg,-0.3802,0
cloudy_07884.jpg,-0.3674,0
cloudy_07885.jpg,-0.4384,0
cloudy_07886.jpg,-0.3895,0
cloudy_07888.jpg,-0.3622,0
cloudy_07927.jpg,-0.4247,0
cloudy_07950.jpg,-0.476,0
cloudy_07952.jpg,-0.3986,0
cloudy_07956.jpg,-0.3031,0
cloudy_07964.jpg,0.4525,0
cloudy_07971.jpg,-0.1374,0
cloudy_07982.jpg,-0.3765,0
cloudy_07994.jpg,-0.3529,0
cloudy_08003.jpg,-0.4123,0
cloudy_08013.jpg,-0.3812,0
cloudy_08015.jpg,-0.3941,0
cloudy_08022.jpg,-0.3301,0
cloudy_08036.jpg,-0.3076,0
cloudy_08037.jpg,-0.3765,0
cloudy_08039.jpg,-0.1174,0
cloudy_08047.jpg,-0.4047,0
cloudy_08075.jpg,-0.4247,0
cloudy_08078.jpg,-0.3574,0
cloudy_08081.jpg,-0.3031,0
cloudy_08085.jpg,-0.3483,0
cloudy_08096.jpg,-0.3576,0
cloudy_08103.jpg,-0.3765,0
cloudy_08105.jpg,-0.3529,0
cloudy_08106.jpg,-0.3558,0
cloudy_08107.jpg,-0.3611,0
cloudy_08111.jpg,-0.4533,0
cloudy_08138.jpg,-0.3558,0
cloudy_08141.jpg,-0.3895,0
cloudy_08143.jpg,-0.2976,0
cloudy_08154.jpg,-0.3565,0
cloudy_08160.jpg,-0.3762,0
cloudy_08171.jpg,-0.2539,0
cloudy_08210.jpg,-0.3729,0
cloudy_08220.jpg,-0.3713,0
cloudy_08222.jpg,-0.3465,0
cloudy_08231.jpg,-0.3711,0
cloudy_08233.jpg,-0.4011,0
cloudy_08237.jpg,-0.3395,0
cloudy_08254.jpg,-0.2667,0
cloudy_08263.jpg,-0.3895,0
cloudy_08266.jpg,-0.5079,0
cloudy_08276.jpg,-0.3665,0
cloudy_08314.jpg,-0.4293,0
cloudy_08346.jpg,-0.3531,0
cloudy_08406.jpg,-0.3094,0
cloudy_08449.jpg,-0.3562,0
cloudy_08463.jpg,-0.3374,0
cloudy_08464.jpg,-0.4002,0
cloudy_08482.jpg,-0.2767,0
cloudy_08520.jpg,-0.4147,0
cloudy_08521.jpg,-0.3811,0
cloudy_08532.jpg,-0.3365,0
cloudy_08533.jpg,-0.4002,0
cloudy_08590.jpg,-0.3574,0
cloudy_08598.jpg,-0.3438,0
cloudy_08601.jpg,-0.3565,0
cloudy_08603.jpg,-0.3511,0
cloudy_08605.jpg,-0.4047,0
cloudy_08614.jpg,-0.4193,0
cloudy_08618.jpg,-0.1128,0
cloudy_08622.jpg,-0.4123,0
cloudy_08624.jpg,-0.3662,0
cloudy_08625.jpg,-0.3713,0
cloudy_08640.jpg,-0.2029,0
cloudy_08652.jpg,-0.4077,0
cloudy_08655.jpg,-0.3374,0
cloudy_08659.jpg,-0.4123,0
cloudy_08663.jpg,-0.3449,0
cloudy_08669.jpg,-0.3711,0
cloudy_08671.jpg,-0.3856,0
cloudy_08676.jpg,0.4024,0
cloudy_08677.jpg,-0.3774,0
cloudy_08679.jpg,-0.3447,0
cloudy_08680.jpg,-0.3531,0
cloudy_08681.jpg,-0.4077,0
cloudy_08703.jpg,-0.4569,0
cloudy_08709.jpg,-0.3711,0
cloudy_08729.jpg,-0.4077,0
cloudy_08738.jpg,-0.3711,0
cloudy_08744.jpg,-0.1474,0
cloudy_08761.jpg,-0.3774,0
cloudy_08772.jpg,-0.3547,0
cloudy_08773.jpg,-0.3055,0
cloudy_08829.jpg,-0.3021,0
cloudy_08832.jpg,-0.3759,0
cloudy_08838.jpg,-0.3802,0
cloudy_08851.jpg,-0.4532,0
cloudy_08852.jpg,-0.2902,0
cloudy_08862.jpg,-0.3512,0
cloudy_08874.jpg,-0.3847,0
cloudy_08875.jpg,-0.3811,0
cloudy_08876.jpg,-0.3631,0
cloudy_08877.jpg,-0.4351,0
cloudy_08879.jpg,-0.3713,0
cloudy_08886.jpg,-0.2758,0
cloudy_08887.jpg,-0.4787,0
cloudy_08888.jpg,-0.4369,0
cloudy_08897.jpg,-0.3668,0
cloudy_08905.jpg,-0.4169,0
cloudy_08906.jpg,-0.3531,0
cloudy_08908.jpg,-0.1165,0
cloudy_08910.jpg,-0.3804,0
cloudy_08913.jpg,-0.1984,0
cloudy_08919.jpg,-0.3531,0
cloudy_08939.jpg,-0.3668,0
cloudy_08943.jpg,-0.3668,0
cloudy_08944.jpg,-0.4032,0
cloudy_08949.jpg,-0.3031,0
cloudy_08956.jpg,-0.4305,0
cloudy_08957.jpg,-0.4214,0
cloudy_08958.jpg,-0.3895,0
cloudy_08961.jpg,-0.385,0
cloudy_08972.jpg,-0.4351,0
cloudy_08973.jpg,-0.4077,0
cloudy_08983.jpg,-0.3713,0
cloudy_08991.jpg,-0.4806,0
cloudy_08995.jpg,-0.294,0
cloudy_08998.jpg,-0.3304,0
cloudy_09005.jpg,-0.2712,0
cloudy_09015.jpg,-0.3031,0
cloudy_09024.jpg,-0.0509,0
cloudy_09029.jpg,-0.4077,0
cloudy_09034.jpg,-0.4123,0
cloudy_09050.jpg,-0.3531,0
cloudy_09069.jpg,-0.4396,0
cloudy_09082.jpg,-0.3941,0
cloudy_09083.jpg,-0.3804,0
cloudy_09086.jpg,-0.3076,0
cloudy_09092.jpg,-0.3668,0
cloudy_09093.jpg,-0.3349,0
cloudy_09096.jpg,-0.3804,0
cloudy_09100.jpg,-0.9084,0
cloudy_09131.jpg,-0.3349,0
cloudy_09139.jpg,-0.8265,0
cloudy_09140.jpg,-0.5033,0
cloudy_09142.jpg,-0.3622,0
cloudy_09149.jpg,-0.3304,0
cloudy_09162.jpg,-0.3713,0
cloudy_09163.jpg,-0.3076,0
cloudy_09165.jpg,-0.4032,0
cloudy_09175.jpg,-0.3031,0
cloudy_09178.jpg,-0.3622,0
cloudy_09180.jpg,-0.3804,0
cloudy_09184.jpg,-0.4123,0
cloudy_09188.jpg,-0.3804,0
cloudy_09207.jpg,-0.3622,0
cloudy_09208.jpg,-0.4032,0
cloudy_09213.jpg,-0.3986,0
cloudy_09256.jpg,-0.2985,0
cloudy_09273.jpg,-0.2985,0
cloudy_09278.jpg,-0.3941,0
cloudy_09292.jpg,-0.4032,0
cloudy_09306.jpg,-0.6672,0
cloudy_09316.jpg,-0.3622,0
cloudy_09326.jpg,-0.4123,0
cloudy_09328.jpg,-0.3531,0
cloudy_09338.jpg,-0.3804,0
cloudy_09340.jpg,-0.4077,0
cloudy_09350.jpg,-0.4123,0
cloudy_09356.jpg,-0.3531,0
cloudy_09360.jpg,-0.4123,0
cloudy_09361.jpg,-0.4487,0
cloudy_09364.jpg,-0.4988,0
cloudy_09369.jpg,-0.4669,0
cloudy_09372.jpg,-0.3759,0
cloudy_09379.jpg,-0.3895,0
cloudy_09388.jpg,-0.517,0
cloudy_09398.jpg,-0.4123,0
cloudy_09400.jpg,-0.3941,0
cloudy_09402.jpg,-0.3804,0
cloudy_09416.jpg,-0.4032,0
cloudy_09417.jpg,-0.4442,0
cloudy_09418.jpg,-0.3895,0
cloudy_09424.jpg,-0.4715,0
cloudy_09437.jpg,-0.5033,0
cloudy_09459.jpg,-0.4305,0
cloudy_09466.jpg,-0.3941,0
cloudy_09474.jpg,-0.2849,0
cloudy_09478.jpg,-0.4988,0
cloudy_09492.jpg,-0.3531,0
cloudy_09508.jpg,-0.3622,0
cloudy_09516.jpg,-0.3713,0
cloudy_09549.jpg,-0.4077,0
cloudy_09561.jpg,-0.3986,0
cloudy_09582.jpg,-0.385,0
cloudy_09585.jpg,-0.3713,0
cloudy_09589.jpg,-0.3804,0
cloudy_09602.jpg,-0.3804,0
cloudy_09620.jpg,-0.3167,0
cloudy_09623.jpg,-0.3622,0
cloudy_09626.jpg,-0.3759,0
cloudy_09648.jpg,-0.08,0
cloudy_09667.jpg,-0.3531,0
cloudy_09677.jpg,-0.4077,0
cloudy_09679.jpg,-0.3531,0
cloudy_09684.jpg,-0.0227,0
cloudy_09686.jpg,-0.294,0
cloudy_09700.jpg,-0.7218,0
cloudy_09702.jpg,0.3159,0
cloudy_09732.jpg,-0.4032,0
cloudy_09777.jpg,-0.4214,0
cloudy_09789.jpg,-0.4032,0
cloudy_09791.jpg,-0.3531,0
cloudy_09839.jpg,-0.3941,0
cloudy_09842.jpg,-0.385,0
cloudy_09857.jpg,-0.4077,0
cloudy_09910.jpg,-0.3941,0
cloudy_09930.jpg,-0.385,0
cloudy_09949.jpg,-0.4032,0
cloudy_09970.jpg,-0.385,0
cloudy_09978.jpg,-0.3622,0
cloudy_09984.jpg,-0.3759,0
cloudy_09986.jpg,-0.3622,0
cloudy_09994.jpg,-0.4123,0
cloudy_09995.jpg,-0.3804,0
cloudy_1.jpg,-0.7992,0
shine1.jpg,0.6027,0
shine10.jpg,0.5025,0
shine100.jpg,0.8029,0
shine101.jpg,0.6391,0
shine102.jpg,0.1584,0
shine103.jpg,0.5716,0
shine104.jpg,0.5662,0
shine105.jpg,0.6118,0
shine106.jpg,0.1001,0
shine107.jpg,0.63,0
shine108.jpg,0.5635,0
shine109.jpg,0.0955,0
shine11.jpg,0.8029,0
shine110.jpg,0.6436,0
shine111.jpg,0.0356,0
shine112.jpg,0.5025,0
shine113.jpg,0.5754,0
shine114.jpg,0.63,0
shine115.jpg,0.6846,0
shine116.jpg,0.7984,0
shine117.jpg,0.6118,0
shine118.jpg,0.8029,0
shine119.jpg,0.0975,0
shine12.jpg,0.1157,0
shine120.jpg,0.6019,0
shine121.jpg,0.6391,0
shine122.jpg,0.0575,0
shine123.jpg,0.6863,0
shine124.jpg,0.6563,0
shine125.jpg,0.7028,0
shine126.jpg,0.6755,0
shine127.jpg,0.7119,0
shine128.jpg,0.6391,0
shine129.jpg,0.7119,0
shine13.jpg,0.0475,0
shine130.jpg,0.0775,0
shine131.jpg,0.5845,0
shine132.jpg,0.1066,0
shine133.jpg,0.7529,0
shine134.jpg,0.6755,0
shine135.jpg,0.6527,0
shine136.jpg,0.7847,0
shine137.jpg,0.0275,0
shine138.jpg,0.6118,0
shine139.jpg,0.1111,0
shine14.jpg,0.5071,0
shine140.jpg,0.7529,0
shine141.jpg,0.7802,0
shine142.jpg,0.7847,0
shine143.jpg,0.0428,0
shine144.jpg,0.2977,0
shine145.jpg,0.6916,0
shine146.jpg,0.6027,0
shine147.jpg,0.0337,0
shine148.jpg,0.5989,0
shine149.jpg,0.6454,0
shine15.jpg,0.5625,0
shine150.jpg,0.5544,0
shine151.jpg,0.6045,0
shine152.jpg,0.5171,0
shine153.jpg,0.0337,0
shine154.jpg,0.6153,0
shine155.jpg,0.7008,0
shine156.jpg,0.7309,0
shine157.jpg,0.6572,0
shine158.jpg,0.5948,0
shine159.jpg,0.5371,0
shine16.jpg,0.2067,0
shine160.jpg,0.5589,0
shine161.jpg,0.5981,0
shine162.jpg,-0.0209,0
shine163.jpg,0.6589,0
shine164.jpg,0.6391,0
shine165.jpg,0.5844,0
shine166.jpg,0.6089,0
shine167.jpg,0.5553,0
shine168.jpg,0.5771,0
shine169.jpg,0.5571,0
shine17.jpg,0.6554,0
shine170.jpg,0.4616,0
shine171.jpg,0.6072,0
shine172.jpg,0.5799,0
shine173.jpg,0.5507,0
shine174.jpg,0.6163,0
shine175.jpg,0.6709,0
shine176.jpg,0.5799,0
shine177.jpg,0.6481,0
shine178.jpg,0.0975,0
shine179.jpg,0.5316,0
shine18.jpg,0.7802,0
shine180.jpg,0.5653,0
shine181.jpg,0.5762,0
shine182.jpg,0.5889,0
shine183.jpg,0.5607,0
shine184.jpg,0.0337,0
shine185.jpg,0.0793,0
shine186.jpg,0.5316,0
shine187.jpg,0.6008,0
shine188.jpg,0.6436,0
shine189.jpg,0.7155,0
shine19.jpg,0.6126,0
shine190.jpg,0.5325,0
shine191.jpg,0.5071,0
shine192.jpg,0.102,0
shine193.jpg,0.6482,0
shine194.jpg,0.6008,0
shine195.jpg,0.6072,0
shine196.jpg,0.6118,0
shine197.jpg,0.6891,0
shine198.jpg,0.6545,0
shine199.jpg,0.6063,0
shine2.jpg,0.6572,0
shine20.jpg,0.6936,0
shine200.jpg,0.5926,0
shine201.jpg,0.7145,0
shine202.jpg,0.6709,0
shine203.jpg,0.6072,0
shine204.jpg,0.5963,0
shine205.jpg,0.5799,0
shine206.jpg,0.4707,0
shine207.jpg,0.5889,0
shine208.jpg,0.6118,0
shine209.jpg,0.6391,0
shine21.jpg,0.5344,0
shine210.jpg,0.6036,0
shine211.jpg,0.5963,0
shine212.jpg,0.498,0
shine213.jpg,0.5416,0
shine214.jpg,0.6054,0
shine215.jpg,0.2704,0
shine216.jpg,0.6936,0
shine217.jpg,0.5954,0
shine218.jpg,0.5844,0
shine219.jpg,0.6372,0
shine22.jpg,0.7028,0
shine220.jpg,0.5935,0
shine221.jpg,0.6118,0
shine222.jpg,0.63,0
shine223.jpg,-0.0163,0
shine224.jpg,0.6072,0
shine225.jpg,0.5936,0
shine226.jpg,0.7073,0
shine227.jpg,0.6573,0
shine228.jpg,0.5799,0
shine229.jpg,0.5926,0
shine23.jpg,0.0337,0
shine230.jpg,0.5525,0
shine231.jpg,0.5807,0
shine232.jpg,0.7073,0
shine233.jpg,0.6072,0
shine234.jpg,0.6755,0
shine235.jpg,0.6527,0
shine236.jpg,0.4707,0
shine237.jpg,0.0474,0
shine238.jpg,0.4889,0
shine239.jpg,0.6036,0
shine24.jpg,0.7073,0
shine240.jpg,0.5708,0
shine241.jpg,0.5936,0
shine242.jpg,0.6573,0
shine243.jpg,0.5936,0
shine244.jpg,0.5663,0
shine245.jpg,0.5708,0
shine246.jpg,0.5526,0
shine247.jpg,0.5708,0
shine248.jpg,0.5845,0
shine249.jpg,0.6027,0
shine25.jpg,0.6891,0
shine250.jpg,0.589,0
shine251.jpg,0.6072,0
shine253.jpg,0.2203,0
shine26.jpg,0.6573,0
shine27.jpg,0.6027,0
shine28.jpg,0.7119,0
shine29.jpg,0.5936,0
shine3.jpg,0.6027,0
shine30.jpg,0.6118,0
shine31.jpg,0.5845,0
shine32.jpg,0.6118,0
shine33.jpg,0.5754,0
shine34.jpg,0.6709,0
shine35.jpg,0.5663,0
shine36.jpg,0.5526,0
shine37.jpg,0.6573,0
shine38.jpg,0.7301,0
shine39.jpg,0.7028,0
shine4.jpg,0.7164,0
shine40.jpg,0.5936,0
shine41.jpg,0.6937,0
shine42.jpg,0.5845,0
shine43.jpg,0.5025,0
shine44.jpg,0.6027,0
shine45.jpg,0.2294,0
shine46.jpg,0.6027,0
shine47.jpg,0.6482,0
shine48.jpg,0.6755,0
shine49.jpg,0.7164,0
shine5.jpg,0.7256,0
shine50.jpg,0.2067,0
shine51.jpg,0.2249,0
shine52.jpg,0.7073,0
shine53.jpg,0.7574,0
shine54.jpg,0.7164,0
shine55.jpg,0.0246,0
shine56.jpg,0.275,0
shine57.jpg,0.0383,0
shine58.jpg,0.1248,0
shine59.jpg,0.2795,0
shine6.jpg,0.6982,0
shine60.jpg,0.0201,0
shine61.jpg,0.0929,0
shine62.jpg,0.2386,0
shine63.jpg,0.2659,0
shine64.jpg,0.0428,0
shine65.jpg,0.2795,0
shine66.jpg,0.2021,0
shine67.jpg,0.7938,0
shine68.jpg,0.7119,0
shine69.jpg,0.6755,0
shine7.jpg,0.5344,0
shine70.jpg,0.6118,0
shine71.jpg,0.7073,0
shine72.jpg,0.721,0
shine73.jpg,0.63,0
shine74.jpg,0.5936,0
shine75.jpg,0.68,0
shine76.jpg,0.7984,0
shine77.jpg,0.7847,0
shine78.jpg,0.7893,0
shine79.jpg,0.6664,0
shine8.jpg,0.0201,0
shine80.jpg,0.6482,0
shine81.jpg,0.7574,0
shine82.jpg,0.6345,0
shine83.jpg,0.8075,0
shine84.jpg,0.6937,0
shine85.jpg,0.7893,0
shine86.jpg,0.6527,0
shine87.jpg,0.0155,0
shine88.jpg,0.102,0
